"Hood_ID","assault","auto.theft","break.and.enter","robbery","theft.over","drug.arrests","total.crime","population.2016","total.area","density","lone.parent.families.perc","avg.income","people.ei.per","median.income","low.income.pop.perc","low.income.pop.perc.18.to.64","non.citizens.perc","immigrants.perc","immigrants.recent.perc","refugees.perc","vis.minorities.perc","renters.perc","houses.perc","unsuitable.housing.perc","hhlds.mjr.rprs.perc","unaffordable.housing.perc","less.than.high.school.perc","high.school.cert.perc","post.sec.or.above.perc","unemployment.rate","unemployment.rate.males","youth.perc","male.youth.perc","low.income.perc","middle.income.perc","high.income.perc"
"93",0.00627986348122867,0.000764505119453925,0.00264846416382253,0.00111945392491468,0.000273037542662116,0.000546075085324232,0.0116313993174061,36625,3.7,9898.64864864865,19.6793002915452,55199,7.67656090071648,40376.6746575342,15.8,15.1,6.2374245472837,23.6122284794851,2.13193885760257,1.55489992823539,27.1813429835143,41.704857928506,94.2254812098992,5.59633027522936,9.54128440366972,28.6764705882353,14.1444114737883,20.4253214638971,65.4797230464886,7.7,8.9,10.7576791808874,5.25597269624573,13.2559726962457,8.20477815699659,5.20136518771331
"94",0.00362394591957628,0.00111506028294655,0.00202104676284062,0.000627221409157433,0.000209073803052478,0.00118475155063071,0.00878109972820406,14349,1.7,8440.58823529412,19.5454545454545,47710,6.48148148148148,37221.5,15.2,13.5,6.23806492679822,27.8980891719745,1.65605095541401,2.98792116973935,31.0191082802548,31.7391304347826,97.6811594202899,6.23188405797101,12.1739130434783,31.8840579710145,15.1718983557549,26.3079222720478,58.5949177877429,6.6,6.7,9.19924733430901,4.49508676562827,23.6950310126141,15.2972332566729,6.13283155620601
"95",0.00868112428749263,0.000622420231933434,0.00448797746183581,0.00153967110004586,0.000818973989386097,0.00140863526174409,0.0175588023324379,30526,2.8,10902.1428571429,21.5827338129496,54460,6.11967361740707,31778.1726804124,16.7,15.8,8.41509433962264,32.80483201208,2.37825594563986,2.29981183357725,27.4339622641509,51.6129032258064,90.5852417302799,6.96095076400679,7.97285835453774,35.6899488926746,16.3372859025033,20.0702678963549,63.5046113306983,5.2,5.7,12.2846098407915,5.50350520867457,20.6381445325296,10.1061390290244,5.30695145122191
"96",0.00346462436177972,0.000455871626549964,0.00282640408460977,0.000182348650619985,0.000455871626549964,0.00191466083150985,0.00929978118161926,10968,1.9,5772.63157894737,13.8662316476346,89330,4.55259026687598,48877.3173076923,12,13.2,11.6899618805591,26.9377382465057,5.08259212198221,1.65016501650165,26.7259635747565,61.3756613756614,88.3802816901408,6.07394366197183,5.72687224669604,33.9506172839506,5.75,14.3,79.9,6.9,5.5,9.80123997082422,4.78665207877462,37.381473377097,27.5802334062728,22.4288840262582
"97",0.00167624521072797,0.000319284802043423,0.00055874840357599,0.000239463601532567,0.00055874840357599,0.00103767560664112,0.00439016602809706,12528,1.2,10440,12.3417721518987,114174,3.8870893105044,53795.9166666667,12.9,15.1,11.0569105691057,29.1293734743694,5.45158665581774,1.35696040868455,20.7723577235772,61.4672364672365,73.6279401282965,5.41310541310541,8.04843304843305,36.1111111111111,4.14414414414414,16.3963963963964,79.4594594594595,5.9,5.6,7.34355044699872,3.23275862068966,33.5249042145594,28.3365261813538,25.1037675606641
"98",0.00669120107059217,0.000621325813697845,0.00382354346890981,0.00100368016058883,0.000430148640252354,0.00124265162739569,0.0138125507814367,20923,4.6,4548.47826086957,29.6428571428571,29958,6.83760683760684,23378.0405405405,24.4,23.8,21.9481226192636,56.5753673136224,10.3391982586613,10.3830681694633,69.405150525934,54.7197640117994,71.779744346116,21.2001967535662,8.07086614173228,40.2168555938886,21.7899659863946,29.6768707482993,48.5544217687075,10.7,9.9,10.4669502461406,4.8989150695407,77.2833723653396,25.8328155618219,3.39339482865746
"99",0.00131147540983607,0.000476900149031297,0.000834575260804769,0.000119225037257824,0.000119225037257824,0.000357675111773472,0.00321907600596125,16775,3.1,5411.29032258064,25.5725190839695,38527,6.48389904264578,28877.9780927835,16.8,15.3,13.2976827094474,51.7818959372773,6.09408410548824,5.5728181572548,45.1888809693514,38.2958801498127,73.0841121495327,12.2429906542056,7.02247191011236,30.834114339269,28.5536676336511,28.0563613758806,43.4314131786158,8,8.3,10.1341281669151,4.91803278688525,44.0238450074516,18.8375558867362,5.30551415797317
"100",0.00186172463400186,0.000253871541000254,0.00169247694000169,0.000592366929000592,0.000253871541000254,0.00296183464500296,0.00761614623000762,11817,1.6,7385.625,19.054441260745,47709,7.61472516389309,36711.6575342466,8.2,7.9,4.98753117206983,33.014553014553,1.66320166320166,3.8576406172225,20.7068607068607,20.5850487540628,95.9913326110509,7.03463203463204,6.06717226435536,21.8004338394794,19.5323916220166,28.8358499756454,51.631758402338,6.1,5.4,10.3664212575104,5.07743082000508,45.0621985275451,28.6874841330287,10.2817974105103
"101",0.00093179276928811,0.000652254938501677,0.00195676481550503,0.000186358553857622,0.000372717107715244,0.00111815132314573,0.00521803950801342,10732,2.5,4292.8,13.3582089552239,112766,3.55260589498341,43035.8720930233,18.3,20.1,10.7697678477919,28.8756983240223,3.40432960893855,1.52329162025814,25.3840782122905,61.9585687382298,71.7514124293785,5.02354788069074,7.53059303420144,40.6496373383791,6.02890833016356,16.2419170787372,77.7101559528338,6.7,6.9,12.6723816623183,6.24301155423034,114.051434960865,68.3935892657473,56.6064107342527
"102",0.00273309386225207,0.000234265188193035,0.00148367952522255,0.000624707168514759,0.000312353584257379,0.00015617679212869,0.00554427612056848,12806,1.6,8003.75,16.370808678501,67757,4.11909558988135,42493.2232375979,13.7,14,10.7407407407407,48.8703703703704,5.55555555555556,3.79129806824337,47.0457492128172,39.035449299258,63.2164948453608,7.13696369636964,3.96039603960396,33.4712453454696,9.81188542112014,22.0179563916203,68.1915348439504,7.2,6.4,11.7913478057161,5.85662970482586,83.7107605809777,56.1065125722318,35.0616898328908
"103",0.000988207391791291,0.00105408788457738,0.0023716977402991,0.000131760985572172,0.000131760985572172,0.000395282956716516,0.00507279794452863,15179,3.2,4743.4375,20.3016241299304,45936,6.01651592607157,29612.2983425414,17,15.1,15.4685494223363,51.4927768860353,9.56661316211878,5.51250551250551,34.788189987163,45.9770114942529,84.2364532019704,11.5668580803938,6.65024630541872,35.7142857142857,12.5518281191104,25.5559743686393,61.8168111571806,7.2,6.5,13.8349034850781,6.81863100335991,50.7609196916793,23.2558139534884,9.58561170037552
"104",0.00381010182750017,0.000168588576438061,0.00131499089621687,0.000438330298738957,0.000134870861150448,0.000337177152876121,0.00620405961292063,29658,1.3,22813.8461538462,15.4598825831703,56526,2.60564922268448,27511.6865671642,37.7,39.7,32.91015625,40.8318687756298,8.88498340167936,1.84129937589642,62.1948838117555,67.9376657824934,28.7230514096186,12.6036484245439,2.62023217247098,57.2196104768301,2.92397660818713,23.9766081871345,73.1203007518797,10.2,9.5,8.48000539483445,3.8943961157192,45.8223750758649,19.7585811585407,11.6663294895138
"105",0.00164304785376874,0.00082152392688437,0.00225919079893202,0.000273841308961457,0.000205380981721093,6.84603272403642e-05,0.00527144519750804,14607,2.3,6350.86956521739,16.8039538714992,52035,4.1537157389093,32818.5100671141,23.7,24.7,23.2789212207239,59.720908230842,11.9205298013245,3.45859039072724,68.6140018921476,41.2381951731375,39.4543546694648,11.4900314795383,3.62014690451207,45.4976303317536,6.99599465954606,19.652870493992,73.3778371161549,7.7,6.8,11.3301841582803,5.78489765181078,68.0153351133018,35.3939891832683,17.9708359005956
"106",0.00215802297250261,0.001253045596937,0.00139227288548556,0.000208840932822833,0.000208840932822833,0.000278454577097111,0.00549947789766794,14365,1.9,7560.52631578947,18.1818181818182,47246,3.50544765513974,29485.2173913043,18.4,19.7,16.5086887835703,59.494670351362,8.4484800631662,3.15493386042269,65.1916238640853,42.2340425531915,90.6382978723404,7.12765957446809,6.50319829424307,38.6752136752137,11.6091438816674,21.3805468399821,66.9654863290004,8,6.3,11.2077967281587,5.15140967629655,43.9958231813435,19.3525931082492,10.1635920640446
"107",0.00424328147100424,0.000895803866100896,0.00108439415370108,0.000471475719000471,4.71475719000472e-05,0.00141442715700141,0.00815652993870816,21210,2.2,9640.90909090909,13.0649137222679,123077,3.54207990932275,50026.5930851064,9.4,9.6,9.7144093466032,29.4461272176547,5.4521852012116,1.65691168875882,20.9604153147307,30.1393728222997,86.2369337979094,7.08478513356562,5.45876887340302,27.0081490104773,10.6950431034483,20.5549568965517,68.7769396551724,5.5,5.3,10.6789250353607,5.28052805280528,35.973597359736,20.8863743517209,26.5676567656766
"108",0.00729466227116504,0.00154310163428491,0.00238479343480396,0.00231465245142737,0.000350704916882935,0.00140281966753174,0.015290734376096,14257,1.8,7920.55555555556,39.7142857142857,33829,8.44354018311292,25551.7703488372,28,25.4,15.3061224489796,53.8098978790259,5.65593087195601,7.9823627793827,59.0266875981162,66.2264150943396,95.0943396226415,19.2452830188679,8.86792452830189,35.7277882797732,30.5423406279734,28.8296860133207,40.627973358706,11.4,9,11.71354422389,5.75156063688013,24.4792031984288,8.87283439713825,1.33267868415515
"109",0.00311401305876444,0.000703164239075841,0.000904068307383225,0.00060271220492215,0.000100452034153692,0.00150678051230537,0.00693119035660472,9955,1.5,6636.66666666667,20.6984126984127,33256,5.91154261057174,25504.8093415008,23.4,22.5,17.1364730147817,54.5189003436426,6.76975945017182,7.66021361815754,72.4226804123711,34.958217270195,65.754060324826,14.3985137018114,5.06035283194058,38.3325570563577,19.2932575142161,30.889520714866,49.817221770918,8.8,9,12.3053741838272,6.68006027122049,157.759919638373,62.7825213460573,12.4560522350578
"110",0.00352685838307108,0.000723458129860734,0.000723458129860734,0.00099475492855851,0,0.000813890396093326,0.00678241996744438,11058,1.7,6504.70588235294,41.9098143236074,25989,7.95814838300571,20633.0837988827,33,28.6,18.6963581535607,58.9149084164155,9.4829584975655,18.4708101393937,80.8485972640853,66.6211604095563,82.7986348122867,26.6393442622951,13.6612021857924,36.8169398907104,37.842617152962,30.621868552903,31.5649867374005,12.7,11.3,13.0674624706095,6.69198770121179,113.718574787484,27.5366250678242,1.71821305841924
"111",0.00552908388024813,0.0012586532410321,0.00143846084689382,0.00184302796008271,0.000134855704396296,0.00166322035422098,0.011867301986874,22246,5.1,4361.96078431373,25.5369928400955,48511,5.44844928751048,29439.3544776119,24.5,22,6.11581001951854,31.4899154196487,2.73259596616786,4.91782062896337,38.5165907612232,45.8466453674121,97.444089456869,7.18849840255591,9.2948717948718,31.0897435897436,18.7250996015936,21.4342629482072,59.9203187250996,8.5,9.5,12.3617729029938,6.31574215589319,15.7781174143666,6.83268902274566,4.29290658994876
"112",0.00821043028736506,0.00136840504789418,0.00258476509046678,0.00319294511175308,0.000456135015964726,0.00319294511175308,0.0190056256651969,6577,1.8,3653.88888888889,23.5595390524968,34768,7.41211351122406,27474.6219211823,17,16.1,19.247009148487,60.2040816326531,10.0281491907108,6.94395735428211,45.7585357268567,50.5226480836237,83.2606800348736,17.0157068062827,7.57839721254355,34.235807860262,20.5989477944152,24.929178470255,54.4718737353298,8.7,8.6,12.9998479549947,6.46191272616695,120.039531701384,48.9584917135472,10.1870153565455
"113",0.0081702979101823,0.00205646954201868,0.00188972876834149,0.00138950644730992,0.00016674077367719,0.00311249444197421,0.0167852378835038,17992,2.6,6920,10.9848484848485,308010,1.97144799456152,68528.5588235294,8.8,9.4,8.5465432770822,34.2950462710942,3.59281437125748,0.917332182171379,30.1034295046271,9.10493827160494,70.679012345679,1.69753086419753,3.08641975308642,22.8395061728395,7.9406068431246,19.3673337637185,72.7566171723693,8,8,12.338817252112,6.14161849710983,14.9232992441085,8.75389061805247,16.8963983992886
"114",0.00175328741390106,0.000125234815278647,0.000876643706950532,0.000250469630557295,0.000125234815278647,0.000626174076393237,0.00375704445835942,7985,1.7,4697.05882352941,21.9387755102041,44557,5.73684210526316,30697.0456730769,22.6,21.7,12.3620309050773,42.2771403353928,6.0017652250662,7.00060874858683,27.6699029126214,68.0494263018535,90.4677846425419,15.0926743159753,11.2091791703442,40.2298850574713,16.8607594936709,23.2405063291139,59.9493670886076,8.2,7.8,11.2711333750783,5.88603631809643,71.8221665623043,35.003130870382,12.5860989355041
"115",0.00654748767748106,0.00139777826822629,0.00235415287280218,0.0018391819318767,0,0.00147134554550136,0.0136099462958876,13593,2.1,6472.85714285714,35.1983723296033,32483,8.51221317542561,25242.0917721519,24.7,22.3,17.3679751482632,54.9435028248588,8.33333333333333,10.3057948977868,65.6876588534312,59.5219737856592,89.1287586738628,21.9907407407407,10.1002313030069,40.3549382716049,29.7768479776848,28.9400278940028,41.3179916317992,10,9.7,13.3524608254248,6.47392040020599,71.0292062090782,24.8289560803355,3.49444567056573
"116",0.00142143524347155,0.00109653575924948,0.00207123421191569,0.000527961661860862,0.000121837306583276,0.00028428704869431,0.00552329123177517,24623,4.6,5352.82608695652,14.6718146718147,63012,5.17068273092369,39475.7965116279,20.8,19.1,9.36789449749886,34.3039126478617,3.32120109190173,3.04224869311852,28.8444040036397,55.7020946470132,70.4739704739705,5.58572536850272,10.6366459627329,38.8500388500388,7.56013745704467,20.2749140893471,72.3613156602847,8,8.7,10.9044389392032,5.66543475612233,20.4483612882265,12.285261747147,7.79758762132965
"117",0.00327324801672993,0.000591003114131794,0.00115927533925852,0.000795581115177415,0.000113654445025345,0.000340963335076035,0.00627372536539904,43993,7.1,6196.19718309859,21.6696269982238,35112,8.33851897946484,28519.7471910112,14.2,13.2,18.2139253279516,53.356890459364,6.91569914184755,4.47011551983928,36.1938414941948,35.3260869565217,99.320652173913,13.5869565217391,7.7445652173913,29.9319727891156,34.7387173396675,25.8313539192399,39.4299287410926,7.2,6,13.0247993999045,6.70561225649535,11.8996203941536,5.45541336121656,0.863773782192622
"118",0.00295124972673614,0.00065583327260803,0.00207680536325876,0.000364351818115572,0.000218611090869343,0.000255046272680901,0.00652189754426875,27446,5.5,4990.18181818182,10.9375,165047,3.68392952482648,53431.8601694915,12.5,14,7.52984389348026,26.5165441176471,2.61948529411765,2.27935813274982,17.1796049609554,59.7966728280961,83.456561922366,4.34782608695652,7.11645101663586,36.8715083798883,5.08035251425609,17.5220321410057,77.3457750129601,6.6,6.2,11.7139109524157,6.15754572615317,13.7542811338629,9.69175836187422,10.4933323617285
"119",0.00755811870903034,0.00168356198731955,0.00286563742522477,0.000752229824121503,0.000394025145968406,0.000358204678153097,0.0136117777698177,27917,10.2,2736.96078431373,14.6766169154229,54045,6.59186535764376,42620.0588235294,6.2,6,3.93553223388306,37.4062968515742,1.57421289355322,3.40517886543931,43.5532233883058,6.38540478905359,95.4337899543379,3.42465753424658,3.99543378995434,17.5057208237986,11.5728328865058,25.201072386059,63.2260947274352,7.6,6.2,13.0386502847727,6.93126052226242,18.1430669484543,13.1640219221263,6.73424794927822
"120",0.00707826860361696,0.000926474948117403,0.00311295582567447,0.000926474948117403,0.000592943966795138,0.00170471390453602,0.0143418321968574,26984,7.4,3646.48648648649,21.9727891156463,36232,7.78238594779214,27934.5298507463,19.5,18,12.488120129253,49.8669201520913,6.92015209125475,6.04061666172547,61.2664004563605,34.3783783783784,88.7445887445888,13.5675675675676,6.645056726094,34.3614718614719,19.3837663830766,28.3513451368131,52.2418946884341,8.7,8.3,12.8780017788319,6.89297361399348,48.3249332938037,22.5504002371776,5.00296471983398
"121",0.00902853015529072,0.000722282412423258,0.00411700975081257,0.0019501625135428,0.000794510653665583,0.00166124954857349,0.0182737450343084,13845,1.8,7691.66666666667,18.6206896551724,51181,6.20927558451514,32866.38,14.9,13.8,15.8038976857491,45.584652862363,8.19123020706455,2.54978144730452,38.3982947624848,45.8841463414634,75.7437070938215,14.5690312738368,4.9618320610687,34.14820473644,12.7059685097034,23.7641889417796,63.4932259245697,6.1,7.5,12.1343445287107,6.35608522932467,54.8212351029253,26.4716504153124,12.8927410617551
"122",0.00753667399398861,0.000628056166165717,0.00327486429500695,0.000807500785070208,0.000269166928356736,0.000986945403974698,0.0135032075725629,22291,6,3715.16666666667,20.0680272108844,44718,6.20248099239696,30594.2028688525,17.9,15.5,7.72396327951884,36.9303797468354,3.79746835443038,4.54973329149671,41.5691236950332,33.1075359864522,97.4619289340102,8.3756345177665,7.3728813559322,29.1278577476715,16.3396226415094,29.622641509434,54.0377358490566,9.7,9.5,10.8788300210847,5.54035260867615,33.1972544973308,16.2173074334933,6.68431205419227
"123",0.00577345465955444,0.000439284593661751,0.00376529651710072,0.00106683401317854,0.000188264825855036,0.00112958895513022,0.0123627235644807,15935,7.1,2244.3661971831,20.6766917293233,41717,8.34397616006811,30000,13.4,13.3,13.4656272147413,43.2116270825948,3.97022332506203,3.21941555225359,25.1418439716312,37.3297002724796,95.8219800181653,8.8021778584392,7.2661217075386,32.0909090909091,27.7868852459016,23.5655737704918,48.5655737704918,7.2,7,13.3981801066834,7.05993096956385,44.6187637276436,22.0269846250392,6.58926890492626
"124",0.0101033697366116,0.000584009811364831,0.00251124218886877,0.000992816679320213,0.000175202943409449,0.0010512176604567,0.0154178590200315,17123,3.6,4756.38888888889,16.015625,55225,5.03267973856209,34363.9703389831,14.2,12.2,7.03491401771756,29.7705943691345,2.45046923879041,1.50010345541072,25.8467952058364,35.6234096692112,98.4732824427481,5.73248407643312,8.6624203821656,30.3184713375796,18.1132075471698,21.0062893081761,60.8805031446541,6.2,6.4,12.6438124160486,6.57011037785435,24.3824096244817,12.1766045669567,8.32213981194884
"125",0.00630452312880287,0.000586467267795616,0.00109962612711678,0.000659775676270068,0.000293233633897808,0.000953009310167876,0.00989663514405102,13641,2,6820.5,17.319587628866,51846,6.60516605166052,37765.1808510638,13.6,12.3,6.32503660322108,32.6309628328943,2.39976587649985,2.56111757857974,29.8009367681499,29.3238434163701,97.7207977207977,6.90883190883191,9.04558404558405,27.0848182466144,17.7872643187478,21.6648879402348,60.5478477410174,6.9,7.6,11.9492705813357,6.08459790337952,51.572465361777,31.0827651931677,16.6410087237006
"126",0.00603927528696556,0.00139983202015758,0.00263968323801144,0.00163980322361317,0.000399952005759309,0.00111986561612606,0.0132384113906331,25003,6,4167.16666666667,19.2660550458716,37379,5.80315691736305,25925.3333333333,23.5,23.7,24.4220730797912,66.6231586798434,14.1152340108148,8.46549110938598,70.9226467847158,48.8955823293173,71.5002508780733,15.7973921765296,6.88096433952788,40.9159536990438,11.0013175230567,22.9249011857708,66.0298638559508,9.6,9.5,12.6384833819942,6.35923689157301,56.4532256129265,22.3973123225213,7.13914330280366
"127",0.00680907877169559,0.00130173564753004,0.00203604806408545,0.0017022696929239,0.000534045393858478,0.00100133511348465,0.0133845126835781,29960,7.4,4048.64864864865,24.0713224368499,31692,7.91896869244936,25236.7921440262,22.3,20.1,14.9712879409352,60.2461538461539,8.04102564102564,8.83893932728073,77.6866283839212,38.7464387464387,60.4214123006834,19.5899772209567,6.89458689458689,38.1631488876212,19.7466467958271,29.7317436661699,50.5464480874317,9.7,10.1,15.3871829105474,7.76034712950601,44.6428571428571,16.2216288384513,2.41989319092123
"128",0.00454602853895694,0.00113650713473923,0.00244138569684725,0.000799764280001684,0.00054720713894852,0.000378835711579745,0.00984972850107337,23757,7.9,3007.21518987342,19.8626518753302,39740,7.54071661237785,28759.6724683544,17.1,16.4,11.8800939356265,39.7597016986604,3.67352575611103,4.35494880546075,33.899475283071,50.0980392156863,88.0274779195289,8.68997059784384,8.14257684761282,37.2626064178127,22.3709068010076,23.0950881612091,54.5497481108312,7.2,7.6,14.1642463273982,7.49252851791051,81.197120848592,36.9364818790251,11.4071642042345
"129",0.0023013773915433,0.000515233744375365,0.001889190396043,0.000480884828083674,0.000171744581458455,0.00034348916291691,0.00570192010442071,29113,7.3,3988.08219178082,28.6377708978328,34168,7.79642663779101,27075.9052419355,19.4,18.1,18.0168595513645,55.7571428571429,8.98571428571429,8.64429989729545,57.3264781491003,52.2285714285714,89.5277989337395,18.9477697293176,9.87418985894015,33.5116545662973,29.3474547318073,28.5787495729416,42.0396310215237,7.9,8,12.6919245697798,6.37172397210868,65.4003366193797,25.675814928039,4.17339332944046
"130",0.00274725274725275,0.00120427517687792,0.0023709167544784,0.000903206382658437,0.000413969592051784,0.000451603191329219,0.0080912238446485,26572,9.4,2826.8085106383,21.384750219106,54324,6.75512665862485,36010.0372340426,18.8,18,9.51927653498334,28.1770585435507,4.78343645882913,2.99331181890464,30.8186577820086,45.6427015250545,95.5882352941177,8.49673202614379,7.51224823081111,31.2977099236641,13.2408210465452,22.6366001734605,64.0936686903729,8.2,8.7,11.9486677705856,6.11545988258317,33.230468161975,17.9324100556977,11.0642781875659
"131",0.00303251892635926,0.000430144528561597,0.00169907088781831,0.000731245698554714,0.000236579490708878,0.000430144528561597,0.00655970406056435,46496,37.6,1236.59574468085,19.0639269406393,101551,5.11590727418066,40788.2094594595,10.5,10.5,7.93285055957867,39.1447368421053,3.38815789473684,5.76118442227229,21.2639894667544,43.8848920863309,83.44,8.15347721822542,6.23501199040767,30.4,13.1931166347992,24.282982791587,62.5239005736138,6.1,5.7,14.4098417068135,7.50602202339986,13.3237267721955,8.0544562973159,5.64564693737096
"132",0.00504635338174179,0.000730693702333653,0.00148422158286523,0.00118737726629219,0.000114170890989633,0.000319678494770973,0.00888249531899347,43794,8.9,4920.67415730337,31.6134316134316,30033,7.41394527802295,24484.9716981132,26,23.5,16.9438202247191,58.4269662921348,10.4044943820225,11.0862311204777,78.0372782393892,55.0568900126422,70.0379266750948,22.8824273072061,11.1883691529709,35.8001265022138,21.7030688415814,31.2137130218413,47.055570915123,10.8,9.8,15.0705576106316,7.64944969630543,28.1659588071425,9.43051559574371,1.14170890989633
"133",0.00232001197425535,0.000224517287831163,0.00112258643915582,0.000374195479718605,7.4839095943721e-05,7.4839095943721e-05,0.00419098937284838,13362,5.4,2474.44444444444,34.368932038835,32012,6.41562064156206,25362.7115384615,23.2,20.4,11.3816834303864,50.0264690312335,5.61143462149285,11.6328257191201,67.3901535203812,45.5813953488372,74.0683229813665,17.7293934681182,10.8695652173913,33.5403726708075,24.4764397905759,34.2931937172775,41.2958115183246,10,10.5,13.8452327495884,7.14713366262536,37.6066457117198,13.9200718455321,2.24517287831163
"134",0.00600288138306387,0.000640307347526813,0.00272130622698895,0.00104049943973107,0.000160076836881703,0.00048023051064511,0.0110453017448375,12494,5.1,2449.80392156863,27.2121788772598,48134,6.21292538245395,28400.3226744186,21.3,19.1,15.9963436928702,44.7007766103243,9.36500685244404,4.40282495977114,40.4707495429616,58.1564584596725,78.5194174757282,16.737416616131,8.36363636363636,36.4463311097635,15.6615925058548,25.4098360655738,59.0163934426229,8.9,9.1,15.3673763406435,7.88378421642388,82.5996478309589,32.0153673763406,14.0467424363695
"135",0.00681753079346892,0.000630191922085362,0.00103122314523059,0.000458321397880264,0,0.000802062446290461,0.0097393297049556,17455,5.6,3116.96428571429,19.4495412844037,47002,5.92885375494071,36938.4086538462,9.7,9.1,5.42656587473002,44.2105263157895,1.88933873144399,5.7564019797719,27.6923076923077,15.3678077203205,76.1661807580175,6.62782228696285,6.4,22.6841721371262,15.3241032095658,26.589049716803,58.1497797356828,7.4,7.4,15.3251217416213,7.90604411343455,46.2904611859066,29.9914064737897,10.8278430249212
"136",0.0118282710280374,0.000438084112149533,0.00240946261682243,0.00186185747663551,0.000255549065420561,0.0019713785046729,0.0187646028037383,27392,9.6,2853.33333333333,25.5054432348367,38255,6.4185544768069,29779.2417582418,18.3,16.8,13.7314734088928,50.6102877070619,7.10549258936356,8.94665766374072,39.424334932403,47.4372955288986,61.2445414847162,14.6128680479826,6.76117775354417,37.0087336244542,17.7072671443193,27.7891504605937,54.503582395087,7.9,8.4,14.3472546728972,7.46568341121495,20.9185163551402,10.6965537383178,2.26343457943925
"137",0.00551556511171356,0.000616995419276433,0.00140226231653735,0.00106571936056838,0.000280452463307469,0.00072917640459942,0.00961017107600262,53485,12.2,4384.01639344262,23.7762237762238,28654,6.82941903584672,21331.9835766423,34.7,30.8,21.5377595254392,64.0054744525548,12.7509124087591,14.1111567045092,78.5763175906913,55.3639846743295,47.5430759412891,28.3524904214559,10.6641123882503,44.9553001277139,21.8135158254919,27.6589677787283,50.6415739948674,10.6,10.4,14.3404692904553,7.71244274095541,22.9690567448817,6.30083200897448,1.03767411423764
"138",0.00790305584826133,0.000878117316473481,0.00294169301018616,0.00162451703547594,0.000307341060765718,0.00114155251141553,0.0147962767825782,22776,3.2,7117.5,17.4506828528073,85099,4.15647921760391,37671.1904761905,15.5,15.5,15.9099881563364,39.2504930966469,8.99408284023669,3.94346400124941,28.1767955801105,65.9320477502296,91.651376146789,14.2332415059688,6.70339761248852,35.7208448117539,8.29406220546654,20.6409048067861,71.1121583411876,7.4,7.3,13.6766772040745,7.02493853178785,23.3579206181946,12.1838777660695,9.24218475588339
"139",0.00872996890696006,0.000478354460655346,0.00191341784262138,0.00101650322889261,0.000119588615163836,0.00167424061229371,0.0139320736665869,16724,3.1,5394.83870967742,10.8928571428571,204521,2.98177802319161,55247.4090909091,10.7,11.2,9.39122227465786,25.978312116926,4.38472418670438,1.25792023853895,16.7452830188679,46.8686868686869,81.6801619433198,3.43781597573306,6.47118301314459,33.3333333333333,7.42734122712594,17.2766415500538,75.2421959095802,5.6,5.7,14.1114565893327,7.35469983257594,21.1372877302081,15.2475484333891,17.4599378139201
"140",0.00393264091963295,0.000504184733286276,0.00171422809317334,0.000705858626600787,0.000100836946657255,0.000403347786629021,0.00736109710597963,9917,3.8,2609.73684210526,21.5483870967742,46206,6.73620165145589,32146.25,19.7,18.3,6.60639777468707,30.504347826087,2.3304347826087,3.43344662551155,39.1168289290681,40.5450041288192,97.9338842975207,7.92733278282411,10.6523534269199,32.6158940397351,16.4360587002096,22.7253668763103,60.8385744234801,7.2,6.7,10.7895532923263,5.74770595946355,65.7456892205304,33.3770293435515,16.6885146717757
