"Hood_ID","Assault","Auto Theft","Break and Enter","Robbery","Theft Over","Drug.Arrests","Total.crime","male.youth","youth","male.above.15","female.above.15","population.2016","lone.parent.families","lone.parent.families.perc","low.income","middle.income","colSums(a[, -1])","avg.income","people.ei","people.ei.per","median.income","no.hholds.bottom.20per","hholds.bottom.20per.per","low.income.pop","low.income.pop.18.to.64","low.income.pop.perc","low.income.pop.perc.18.to.64","non.citizens","non.citizens.perc","immigrants","immigrants.perc","immigrants.recent","immigrants.recent.perc","refugees","refugees.perc","vis.minorities","vis.minorities.perc","renters","renters.perc","houses","houses.perc","unsuitable.housing","unsuitable.housing.perc","hhlds.mjr.rprs","hhlds.mjr.rprs.perc","unaffordable.housing","unaffordale.housing.perc","less.than.high.school","less.than.high.school.perc","high.school.cert","high.school.cert.perc","post.sec.or.above","post.sec.or.above.perc","unemployed","unemployment.rate","unemployed.males","unemployment.rate.males"
"1",229,277,125,64,36,29,760,2930,5445,13940,14305,33312,1965,0.221783295711061,18230,7025,980,31771,1870,0.0711703139866793,25519.8940520446,7580,0.23,5210,3355,15.8,15.3,5485,0.166793370837768,19230,0.584676193371846,2440,0.0741866828823351,2250,0.0675432276657061,26945,0.819245971419884,3275,0.318734793187348,8150,0.792416140009723,1795,0.174356483729966,500,0.0485908649173955,3270,0.31840311587147,5905,0.212066798347998,8510,0.305620398635303,13425,0.482133237565092,1705,9.6,870,9.2
"2",220,41,34,88,2,24,409,2675,5240,12470,13450,32954,2535,0.293913043478261,18600,4860,410,26548,1890,0.0792618997693437,21442.28,12350,0.38,9155,5095,27.9,24.6,7700,0.23454157782516,21500,0.654888821200122,4720,0.143770941212306,6510,0.197548097347818,28455,0.866737739872068,5455,0.552405063291139,7030,0.711538461538462,3055,0.309367088607595,995,0.100861632032438,3715,0.37658388241257,7895,0.306840264282938,7785,0.302565099106102,10065,0.391177613680529,1785,12.1,890,11.4
"3",45,14,24,17,2,7,109,725,1390,4185,4445,10360,695,0.24777183600713,5565,2000,385,32815,605,0.075909661229611,25653.2807692308,2705,0.27,1800,1045,17.8,16.4,1495,0.147654320987654,5465,0.539753086419753,720,0.0711111111111111,1135,0.109555984555985,6510,0.642962962962963,1245,0.379573170731707,3190,0.972560975609756,520,0.158295281582953,205,0.0625,1065,0.325190839694657,2075,0.247170935080405,2340,0.278737343656939,3980,0.474091721262656,525,10.4,260,9.8
"4",61,23,16,13,1,11,125,700,1360,4300,4595,10529,780,0.270363951473137,5440,2420,435,34418,605,0.0733778047301395,27301.1566037736,2570,0.25,1930,1165,18.6,17.2,1180,0.113954611298889,4975,0.480212355212355,625,0.0603281853281853,925,0.0878525975876152,5365,0.517857142857143,1685,0.438802083333333,3735,0.971391417425228,540,0.140625,265,0.0689206762028609,1185,0.30859375,1960,0.224641833810888,2675,0.306590257879656,4085,0.468194842406877,600,10.9,290,10.4
"5",60,14,12,18,0,9,113,760,1435,3610,4060,9456,885,0.34368932038835,5025,1860,300,32012,460,0.0641562064156206,25362.7115384615,3010,0.32,2195,1215,23.2,20.4,1075,0.113816834303864,4725,0.500264690312335,530,0.0561143462149285,1100,0.116328257191201,6365,0.673901535203812,1470,0.455813953488372,2385,0.740683229813665,570,0.177293934681182,350,0.108695652173913,1080,0.335403726708075,1870,0.244764397905759,2620,0.342931937172775,3155,0.412958115183246,465,10,245,10.5
"6",113,38,35,23,5,12,226,1535,3015,8400,9360,22000,1775,0.298821548821549,11205,4480,1040,36674,1150,0.0685952878019684,26404.398255814,7355,0.33,5470,3050,24.9,22.9,3380,0.153776160145587,11425,0.519790718835305,1830,0.0832575068243858,2980,0.135454545454545,13130,0.597361237488626,3735,0.479768786127168,5190,0.667095115681234,1605,0.20616570327553,665,0.0854755784061697,2730,0.35112540192926,4170,0.235128277417536,5505,0.31040315759797,8075,0.455314350155061,1020,9.9,475,8.8
"7",95,49,36,36,5,6,227,1385,2625,8775,9825,22156,1370,0.216943784639747,10315,5470,1940,44177,1120,0.0629744166432387,32737.22625,4455,0.2,3320,1740,15,13.4,2290,0.103409347482502,10030,0.452821670428894,1210,0.054627539503386,1285,0.057997833543961,8870,0.400451467268623,3925,0.461493239271017,8090,0.950646298472385,945,0.111045828437133,565,0.0663924794359577,2645,0.310810810810811,3440,0.185095507129405,5205,0.280064568200161,9935,0.534570890503094,920,8.5,440,7.8
"8",34,19,26,12,4,3,98,590,1135,4160,5330,10948,715,0.24486301369863,4730,2630,935,45615,525,0.0631389055923031,33342.5228571429,1950,0.19,1480,825,14.6,13.5,850,0.0840751730959446,4645,0.459218981710331,345,0.0341077607513594,745,0.0680489587139203,2745,0.271379139891251,1620,0.391777509068924,3215,0.777509068923821,360,0.0869565217391304,250,0.060459492140266,1325,0.32043530834341,1555,0.179561200923788,2305,0.266166281755196,4805,0.554849884526559,380,7.4,215,8.4
"9",20,21,46,3,1,3,94,920,1810,6230,7190,15535,835,0.190639269406393,6195,3745,2625,101551,640,0.0511590727418066,40788.2094594595,2230,0.15,1600,1005,10.5,10.5,1205,0.0793285055957867,5950,0.391447368421053,515,0.0338815789473684,895,0.0576118442227229,3230,0.212639894667544,2745,0.438848920863309,5215,0.8344,510,0.0815347721822542,390,0.0623501199040767,1900,0.304,1725,0.131931166347992,3175,0.24282982791587,8175,0.625239005736138,510,6.1,250,5.7
"10",14,18,28,19,3,4,86,815,1585,4515,4805,11051,405,0.122541603630862,3745,2540,2560,99055,345,0.038917089678511,51973.4868421053,1035,0.09,800,490,7.2,7.2,665,0.0602355072463768,3360,0.304072398190045,270,0.0244343891402715,320,0.028956655506289,2105,0.190583974649163,595,0.154145077720207,3855,0.998704663212435,100,0.0259067357512953,220,0.0569948186528497,750,0.194552529182879,955,0.10302049622438,2005,0.216289104638619,6315,0.681229773462783,355,6,205,6.7
"11",52,27,29,14,4,7,133,1275,2410,7605,8370,18588,1060,0.194495412844037,8080,5235,1890,47002,900,0.0592885375494071,36938.4086538462,2520,0.14,1800,1040,9.7,9.1,1005,0.0542656587473002,8190,0.442105263157895,350,0.0188933873144399,1070,0.057564019797719,5130,0.276923076923077,1055,0.153678077203205,5225,0.761661807580175,455,0.0662782228696285,440,0.064,1555,0.226841721371262,2435,0.153241032095658,4225,0.26589049716803,9240,0.581497797356828,750,7.4,370,7.4
"12",19,12,15,8,2,2,58,590,1170,4215,4990,10554,490,0.160130718954248,4255,2975,1550,62378,340,0.0387023335230507,41708.6898734177,1185,0.11,870,525,8.3,8.5,595,0.0569377990430622,3890,0.372248803827751,295,0.0282296650717703,520,0.0492704187985598,1395,0.133428981348637,1105,0.256678281068525,2795,0.64924506387921,240,0.0556844547563805,215,0.0498261877172654,1060,0.246225319396051,1070,0.117453347969265,2255,0.247530186608123,5790,0.63556531284303,335,6.2,165,5.9
"13",44,15,15,4,0,0,78,735,1460,4740,5440,11848,820,0.255054432348367,5730,2930,620,38255,595,0.064185544768069,29779.2417582418,2825,0.25,2100,1290,18.3,16.8,1575,0.137314734088928,5805,0.506102877070619,815,0.0710549258936356,1060,0.0894665766374072,4520,0.39424334932403,2175,0.474372955288986,2805,0.612445414847162,670,0.146128680479826,310,0.0676117775354417,1695,0.370087336244541,1730,0.177072671443193,2715,0.277891504605937,5325,0.54503582395087,505,7.9,275,8.4
"14",185,115,98,30,33,30,491,2365,4740,17995,20195,43965,2300,0.191029900332226,18885,12005,5130,52787,2215,0.0613318565692925,37548.2647058823,8965,0.21,6810,4240,15.8,14.3,5325,0.123178348369188,19590,0.453262378528459,2850,0.0659416936603424,2905,0.0660752871602411,16035,0.370965876229034,8105,0.419404915912031,10980,0.567882079131109,2075,0.107346094154165,1375,0.0711881957028216,6380,0.33048433048433,4440,0.118700708461436,8415,0.224969923806978,24535,0.655928351824622,1870,7.3,885,6.8
"15",29,7,26,10,2,10,84,535,1090,3550,4150,9271,270,0.100934579439252,2580,2030,2690,144642,260,0.0356408498971899,64221.8,610,0.07,415,280,4.5,5.3,300,0.0327510917030568,1960,0.213857064920895,95,0.0103655210038189,120,0.0129435875310107,1100,0.120021822149482,660,0.184100418410042,2885,0.804741980474198,55,0.0153417015341702,160,0.0446304044630404,685,0.191340782122905,545,0.0718997361477573,1290,0.170184696569921,5735,0.756596306068602,360,7.5,180,7.3
"16",62,16,52,9,5,11,155,1280,2485,10120,10845,25051,1180,0.165963431786217,9810,6105,4190,64140,1170,0.0583250249252243,41397.5547550432,4000,0.16,2895,1865,11.6,11.6,2040,0.0819441654950793,8635,0.346926476496585,1005,0.0403776617115307,1365,0.054488842760768,4595,0.184538152610442,3665,0.353253012048193,9780,0.942196531791908,770,0.0742168674698795,685,0.0660240963855422,2830,0.273034249879402,2720,0.130518234165067,4565,0.21904990403071,13555,0.650431861804223,935,6.7,440,6.1
"17",207,32,47,9,15,24,334,1455,3005,14770,15710,33964,1615,0.181971830985915,14500,9855,4600,54438,1660,0.057221647707687,39915.3652416357,7720,0.23,6060,4110,18.2,17,4065,0.121998799519808,13425,0.40285071267817,1895,0.0568642160540135,2040,0.0600635967494995,10395,0.312068447913539,8635,0.485385047779651,8430,0.474128233970754,1420,0.0798425639583919,1015,0.0570545250140528,7080,0.398648648648649,3570,0.119638069705094,6410,0.214812332439678,19855,0.665382037533512,1305,6.2,585,5.5
"18",79,10,42,13,5,16,165,730,1390,4725,4995,11463,780,0.269896193771626,5735,2630,945,44101,705,0.0762987012987013,29104.7804878049,3620,0.32,2800,1795,24.8,22.9,1190,0.105449712007089,3970,0.351638618246236,500,0.0442869796279894,860,0.0750239902294338,3615,0.320194862710363,3040,0.565581395348837,4810,0.894883720930233,490,0.0912476722532588,460,0.0855813953488372,2105,0.391627906976744,1610,0.166322314049587,2505,0.258780991735537,5565,0.574896694214876,565,8.7,260,7.9
"19",49,12,26,5,0,4,96,570,1125,4330,4425,10084,595,0.220779220779221,4720,2680,1030,47384,540,0.0637920850561134,34357.1061452514,2410,0.24,1775,1245,17.6,17.5,860,0.085444610034774,3445,0.342445328031809,375,0.0372763419483101,560,0.0555335184450615,2305,0.228897715988083,2575,0.534232365145228,4055,0.843035343035343,450,0.0935550935550936,455,0.0944963655244029,1700,0.353798126951093,1320,0.151202749140893,2340,0.268041237113402,5060,0.579610538373425,440,7.1,225,7.2
"20",29,14,26,9,9,4,91,640,1240,5040,5240,12054,665,0.19054441260745,5325,3390,1215,47709,755,0.0761472516389309,36711.6575342466,1540,0.13,985,630,8.2,7.9,600,0.0498753117206983,3970,0.33014553014553,200,0.0166320166320166,465,0.038576406172225,2490,0.207068607068607,950,0.205850487540628,4430,0.959913326110509,325,0.0703463203463204,280,0.0606717226435536,1005,0.218004338394794,2005,0.195323916220166,2960,0.288358499756454,5300,0.51631758402338,415,6.1,195,5.4
"21",126,63,43,28,19,12,291,895,1725,4975,5305,12416,820,0.236652236652237,7085,2255,305,30731,605,0.0625969994826694,24099.59,3445,0.28,2450,1355,19.7,18.3,1870,0.150684931506849,7280,0.586623690572119,870,0.0701047542304593,1370,0.110341494845361,8140,0.656187021362354,1165,0.299101412066752,3530,0.905128205128205,660,0.169448010269576,255,0.0653846153846154,1235,0.316666666666667,3495,0.340809361287177,2990,0.291565090199903,3770,0.367625548512921,555,9.6,315,10.2
"22",71,36,22,16,1,19,165,1155,2215,6000,6615,15545,1320,0.308771929824561,8655,2840,305,29528,945,0.0802207130730051,24090.5,4915,0.32,3520,2000,22.7,20.3,2965,0.190859349855166,9440,0.607660122304474,1555,0.100096556163502,2105,0.135413316178836,11970,0.770518184744126,2400,0.475247524752475,4410,0.872403560830861,1155,0.228712871287129,405,0.0801980198019802,1895,0.375247524752475,3635,0.288835915772745,3825,0.303933253873659,5115,0.406436233611442,780,10.2,370,9.4
"23",39,21,26,11,4,32,133,710,1365,4315,4630,10722,670,0.218954248366013,5065,2810,630,39003,690,0.0812720848056537,31792.75,1740,0.16,1225,745,11.4,10.7,880,0.0821661998132586,4930,0.46031746031746,365,0.0340802987861811,825,0.0769445998880806,4675,0.436100746268657,645,0.173854447439353,3170,0.853297442799462,370,0.0997304582210243,170,0.045822102425876,1165,0.314439946018893,2210,0.246239554317549,2635,0.293593314763231,4130,0.46016713091922,355,6,190,6.4
"24",233,54,26,34,6,28,381,1605,3285,7800,9340,21737,2370,0.419098143236074,12575,3045,190,25989,1255,0.0795814838300571,20633.0837988827,9365,0.43,7105,3795,33,28.6,4030,0.186963581535607,12705,0.589149084164155,2045,0.094829584975655,4015,0.184708101393937,17435,0.808485972640853,4880,0.666211604095563,6065,0.827986348122867,1950,0.266393442622951,1000,0.136612021857924,2695,0.368169398907104,6420,0.37842617152962,5195,0.30621868552903,5355,0.315649867374005,1180,12.7,535,11.3
"25",226,49,24,53,11,55,418,2215,4520,11265,13450,30491,3340,0.405093996361431,17585,4915,400,27984,1770,0.0771746239372139,22810.0234192037,10800,0.36,7775,4000,25.7,21.8,4400,0.14567124648237,17790,0.588780407082575,1875,0.0620552705609796,3730,0.122331179692368,23155,0.76646805693479,4810,0.485368314833502,8730,0.880484114977307,2290,0.230846774193548,1065,0.107413010590015,3285,0.331483350151362,9560,0.391402251791198,7190,0.294370522006141,7655,0.313408393039918,1550,11.5,700,10.2
"26",287,79,52,39,9,54,520,2205,4350,13950,15405,35052,2775,0.286377708978328,19040,7475,1215,34168,2160,0.0779642663779101,27075.9052419355,9630,0.28,6760,4075,19.4,18.1,6305,0.180168595513645,19515,0.557571428571429,3145,0.0898571428571429,3030,0.0864429989729545,20070,0.573264781491003,6855,0.522285714285714,11755,0.895277989337395,2485,0.189477697293176,1295,0.0987418985894015,4385,0.335116545662973,8590,0.293474547318073,8365,0.285787495729416,12305,0.420396310215237,1420,7.9,730,8
"27",289,93,94,55,33,59,623,2515,4765,11550,12000,27593,2075,0.296428571428571,16170,5405,710,29958,1520,0.0683760683760684,23378.0405405405,9545,0.35,6715,4535,24.4,23.8,6050,0.219481226192636,15595,0.565753673136223,2850,0.103391982586613,2865,0.103830681694633,19135,0.69405150525934,5565,0.547197640117994,7300,0.71779744346116,2155,0.212001967535662,820,0.0807086614173228,4080,0.402168555938886,5125,0.217899659863946,6980,0.296768707482993,11420,0.485544217687075,1585,10.7,775,9.9
"28",81,11,24,11,1,10,138,720,1395,3495,4515,9941,1150,0.41970802919708,5355,1665,315,31800,550,0.0745257452574526,24060.9657039711,3800,0.39,3090,1560,31.7,27.4,1100,0.112762685802153,5105,0.523321373654536,510,0.0522808815991799,995,0.100090534151494,5810,0.595592004100461,2265,0.621399176954732,3575,0.979452054794521,745,0.204109589041096,320,0.0876712328767123,1205,0.330589849108368,2550,0.326086956521739,2420,0.309462915601023,2850,0.364450127877238,375,9.1,195,10.1
"29",40,21,20,11,2,2,96,660,1260,4070,4540,10111,640,0.228980322003578,5290,2150,490,37108,575,0.0721455457967378,28115.6267123288,2275,0.23,1495,905,15.2,14.6,1710,0.173340091231627,5245,0.531947261663286,950,0.0963488843813387,430,0.0425279398674711,4300,0.435884439939179,1560,0.438818565400844,3430,0.963483146067416,680,0.191279887482419,255,0.0717299578059072,1005,0.282700421940928,2395,0.286140979689367,2380,0.284348864994026,3590,0.428912783751493,415,8.1,220,8.6
"30",78,19,24,18,0,15,154,1200,2475,6545,7860,17757,1730,0.351983723296033,9655,3375,475,32483,1150,0.0851221317542561,25242.0917721519,5855,0.33,4375,2575,24.7,22.3,3075,0.173679751482632,9725,0.549435028248588,1475,0.0833333333333333,1830,0.103057948977868,11630,0.656876588534312,3860,0.595219737856592,5780,0.891287586738628,1425,0.219907407407407,655,0.101002313030069,2615,0.403549382716049,4270,0.297768479776848,4150,0.289400278940028,5925,0.413179916317992,915,10,435,9.7
"31",154,37,65,22,23,24,325,985,1870,5855,6990,14804,1005,0.255725190839695,7385,3160,890,38527,745,0.0648389904264578,28877.9780927835,3295,0.23,2350,1355,16.8,15.3,1865,0.132976827094474,7265,0.517818959372773,855,0.0609408410548824,825,0.055728181572548,6340,0.451888809693514,2045,0.382958801498127,3910,0.730841121495327,655,0.122429906542056,375,0.0702247191011236,1645,0.30834114339269,3445,0.285536676336511,3385,0.280563613758806,5240,0.434314131786158,580,8,300,8.3
"32",89,17,43,29,3,4,185,1530,3035,7495,10060,22372,1430,0.272121788772598,10320,4000,1755,48134,995,0.0621292538245395,28400.3226744186,6390,0.29,4665,2445,21.3,19.1,3500,0.159963436928702,9785,0.447007766103243,2050,0.0936500685244404,985,0.0440282495977114,8855,0.404707495429616,4795,0.581564584596725,6470,0.785194174757282,1380,0.16737416616131,690,0.0836363636363636,3005,0.364463311097635,2675,0.156615925058548,4340,0.254098360655738,10080,0.590163934426229,955,8.9,450,9.1
"33",42,44,35,3,5,3,132,970,1920,6340,7380,16472,810,0.186206896551724,7590,3665,1785,51181,810,0.0620927558451514,32866.38,3450,0.21,2450,1475,14.9,13.8,2595,0.158038976857491,7485,0.45584652862363,1345,0.0819123020706456,420,0.0254978144730452,6305,0.383982947624848,3010,0.458841463414634,4965,0.757437070938215,955,0.145690312738368,325,0.049618320610687,2235,0.3414820473644,1735,0.127059685097034,3245,0.237641889417796,8670,0.634932259245698,565,6.1,330,7.5
"34",84,26,43,12,7,0,172,1020,1935,6260,7255,15873,875,0.203016241299304,7705,3530,1455,45936,765,0.0601651592607157,29612.2983425414,3690,0.24,2655,1515,17,15.1,2410,0.154685494223363,8020,0.514927768860353,1490,0.0956661316211878,875,0.0551250551250551,5420,0.34788189987163,2800,0.459770114942529,5130,0.842364532019704,705,0.115668580803938,405,0.0665024630541872,2175,0.357142857142857,1665,0.125518281191104,3390,0.255559743686393,8200,0.618168111571806,620,7.2,280,6.5
"35",75,25,20,6,6,5,137,1755,3355,10310,12580,26274,1730,0.236824093086927,15505,4830,1110,32724,1310,0.0608170844939647,23466.6012658228,8865,0.34,6355,3630,24.4,21.6,6510,0.249186602870813,18155,0.695194332758951,4430,0.169634309783649,2050,0.0780239019563066,11715,0.448506891271057,6165,0.603228962818004,7340,0.718199608610568,1815,0.177506112469438,920,0.0900195694716243,4710,0.461764705882353,2745,0.120818661971831,5540,0.243838028169014,14430,0.63512323943662,1290,9.2,665,9.5
"36",103,18,44,13,2,7,187,1730,3325,9725,11280,23831,1350,0.206896551724138,14060,4280,1350,34904,1040,0.0531154239019408,22875.7454545455,8260,0.35,6215,4225,26.3,26.3,6310,0.267033432077867,15665,0.663068783068783,3660,0.154920634920635,1365,0.0572783349418824,13825,0.585309060118544,4250,0.474330357142857,6790,0.7578125,1500,0.167410714285714,455,0.05078125,4135,0.46486790331647,2450,0.117618819011042,5515,0.264762361977916,12865,0.617618819011042,1050,8.4,525,8.5
"37",51,9,32,5,3,6,106,1120,2225,7045,8095,16936,640,0.143658810325477,8580,3670,2000,44576,560,0.0393811533052039,27844.3333333333,5360,0.32,4535,3070,27.1,27.1,3940,0.236352729454109,9390,0.563287342531494,1675,0.100479904019196,460,0.0271610769957487,9630,0.577684463107379,2755,0.364417989417989,3680,0.486450760079313,750,0.0992063492063492,390,0.0515873015873016,3475,0.462408516300732,1405,0.0945491251682369,3140,0.211305518169583,10315,0.69414535666218,845,9.8,430,9.6
"38",47,18,39,4,4,8,120,1045,2110,6455,7285,16164,685,0.156571428571429,6770,3620,2630,72371,550,0.0423239707579838,37613.9174311927,3595,0.22,2830,2145,17.6,19.3,3085,0.191972619788426,7075,0.440398381574852,1470,0.0915032679738562,465,0.0287676317743133,6930,0.431372549019608,2740,0.416097190584662,4020,0.610015174506829,750,0.113808801213961,355,0.0538694992412747,2535,0.385844748858447,1050,0.0769230769230769,2740,0.200732600732601,9850,0.721611721611722,665,7.2,350,7.6
"39",38,23,114,16,13,5,209,1645,3210,8520,10195,23236,795,0.130649137222679,7630,4430,5635,123077,625,0.0354207990932275,50026.5930851064,3060,0.13,2170,1310,9.4,9.6,2245,0.097144093466032,6805,0.294461272176547,1260,0.054521852012116,385,0.0165691168875882,4845,0.209604153147307,2595,0.301393728222997,7425,0.862369337979094,610,0.0708478513356562,470,0.0545876887340302,2320,0.270081490104773,1985,0.106950431034483,3815,0.205549568965517,12765,0.687769396551724,650,5.5,310,5.3
"40",54,9,58,16,6,7,150,1365,2545,7180,8015,17812,875,0.170731707317073,6920,3725,3590,100516,390,0.0274068868587491,42015.1045918367,3540,0.2,2810,1850,15.9,16.7,2615,0.147907239819005,8835,0.4998585572843,1400,0.0792079207920792,540,0.0303166404671008,8940,0.505799151343706,2140,0.332814930015552,5255,0.817262830482115,440,0.0684292379471229,310,0.0482115085536547,2170,0.33879781420765,1440,0.0957446808510638,3135,0.20844414893617,10465,0.695811170212766,770,8.3,380,8
"41",13,4,50,1,3,7,78,755,1420,3705,4115,9266,290,0.109848484848485,2685,1575,3040,308010,145,0.0197144799456152,68528.5588235294,980,0.11,810,520,8.8,9.4,785,0.085465432770822,3150,0.342950462710942,330,0.0359281437125748,85,0.00917332182171379,2765,0.301034295046271,295,0.0910493827160494,2290,0.70679012345679,55,0.0169753086419753,100,0.0308641975308642,740,0.228395061728395,615,0.079406068431246,1500,0.193673337637185,5635,0.727566171723693,360,8,200,8
"42",73,7,54,10,8,13,165,1415,2725,10890,13195,27695,1245,0.16370808678501,10720,7185,4490,67757,920,0.0411909558988135,42493.2232375979,4795,0.18,3705,2275,13.7,14,2900,0.107407407407407,13195,0.488703703703704,1500,0.0555555555555556,1050,0.0379129806824337,12700,0.470457492128172,4735,0.39035449299258,7665,0.632164948453608,865,0.0713696369636964,480,0.0396039603960396,4045,0.334712453454696,2295,0.0981188542112014,5150,0.220179563916203,15950,0.681915348439504,1010,7.2,450,6.4
"43",75,12,11,7,4,10,119,1020,2045,6755,8135,17510,1295,0.279697624190065,9180,3710,885,35786,900,0.0653120464441219,26450.5743902439,5610,0.33,4455,2570,25.9,23.6,2485,0.144602851323829,9185,0.534633294528521,1695,0.0986612339930151,1905,0.1087949743004,10155,0.590922315973232,4350,0.586253369272237,5855,0.790681971640783,1120,0.151045178691841,480,0.0647773279352227,2820,0.381081081081081,2930,0.201374570446735,3780,0.25979381443299,7840,0.538831615120275,870,10.1,430,10
"44",122,4,14,17,3,8,168,1610,3065,8305,9230,21933,1360,0.237762237762238,12285,3370,555,28654,1105,0.0682941903584672,21331.9835766423,9515,0.43,7605,4215,34.7,30.8,4720,0.215377595254392,14030,0.640054744525547,2795,0.127509124087591,3095,0.141111567045092,17220,0.785763175906913,4335,0.553639846743295,3725,0.475430759412891,2220,0.283524904214559,835,0.106641123882503,3520,0.449553001277139,3825,0.218135158254919,4850,0.276589677787283,8880,0.506415739948674,1050,10.6,550,10.4
"45",136,28,46,24,2,8,244,2400,4685,13385,15560,34805,2560,0.264736297828335,16615,7860,2655,42516,1615,0.0597926693817105,29471.3482849604,9345,0.27,7150,4295,20.6,19.3,4810,0.138516918646508,17210,0.495536999712064,2790,0.080334005182839,2930,0.0841833069961212,19075,0.549236970918514,8020,0.602554470323065,11800,0.885885885885886,1935,0.145379413974455,1150,0.0864336715520481,4925,0.371417797888386,4140,0.143302180685358,7660,0.265143648321218,17085,0.591381100726895,1685,9.2,845,9.2
